"Data","Conta","A"
"2018-04-11",12.00,76
"2018-04-11",8.00,52
"2018-04-11",5.00,37
"2018-04-11",2.00,71
"2018-04-12",1646.00,26
"2018-04-12",1470.00,9
"2018-04-12",1057.00,25
"2018-04-12",587.00,38
"2018-04-12",481.00,62
"2018-04-12",456.00,35
"2018-04-12",438.00,39
"2018-04-12",409.00,56
"2018-04-12",293.00,23
"2018-04-12",231.00,52
"2018-04-12",228.00,17
"2018-04-12",218.00,2
"2018-04-12",177.00,70
"2018-04-12",172.00,60
"2018-04-12",163.00,4
"2018-04-12",125.00,40
"2018-04-12",124.00,14
"2018-04-12",99.00,30
"2018-04-12",98.00,1
"2018-04-12",90.00,5
"2018-04-12",70.00,6
"2018-04-12",66.00,21
"2018-04-12",50.00,81
"2018-04-12",41.00,12
"2018-04-12",40.00,15
"2018-04-12",37.00,3
"2018-04-12",37.00,54
"2018-04-12",35.00,78
"2018-04-12",35.00,19
"2018-04-12",32.00,18
"2018-04-12",29.00,16
"2018-04-12",27.00,13
"2018-04-12",26.00,79
"2018-04-12",25.00,67
"2018-04-12",22.00,80
"2018-04-12",18.00,68
"2018-04-12",18.00,22
"2018-04-12",15.00,77
"2018-04-12",11.00,45
"2018-04-12",6.00,73
"2018-04-12",4.00,71
"2018-04-12",3.00,37
"2018-04-12",2.00,76
"2018-04-12",2.00,72
"2018-04-12",2.00,44
"2018-04-13",1540.00,26
"2018-04-13",1348.00,9
"2018-04-13",1003.00,25
"2018-04-13",550.00,38
"2018-04-13",442.00,62
"2018-04-13",436.00,35
"2018-04-13",408.00,39
"2018-04-13",379.00,56
"2018-04-13",277.00,23
"2018-04-13",222.00,52
"2018-04-13",217.00,17
"2018-04-13",215.00,2
"2018-04-13",166.00,70
"2018-04-13",161.00,60
"2018-04-13",158.00,4
"2018-04-13",118.00,40
"2018-04-13",112.00,14
"2018-04-13",94.00,1
"2018-04-13",90.00,30
"2018-04-13",87.00,5
"2018-04-13",71.00,6
"2018-04-13",64.00,21
"2018-04-13",48.00,81
"2018-04-13",40.00,54
"2018-04-13",39.00,12
"2018-04-13",38.00,15
"2018-04-13",36.00,3
"2018-04-13",35.00,19
"2018-04-13",35.00,18
"2018-04-13",30.00,78
"2018-04-13",26.00,67
"2018-04-13",26.00,16
"2018-04-13",24.00,79
"2018-04-13",24.00,13
"2018-04-13",22.00,80
"2018-04-13",20.00,22
"2018-04-13",18.00,68
"2018-04-13",15.00,77
"2018-04-13",11.00,45
"2018-04-13",7.00,73
"2018-04-13",5.00,72
"2018-04-13",3.00,44
"2018-04-13",3.00,37
"2018-04-13",2.00,76
"2018-04-13",2.00,71
"2018-04-14",596.00,38
"2018-04-14",520.00,26
"2018-04-14",465.00,9
"2018-04-14",322.00,56
"2018-04-14",283.00,52
"2018-04-14",273.00,35
"2018-04-14",218.00,62
"2018-04-14",207.00,39
"2018-04-14",179.00,25
"2018-04-14",173.00,1
"2018-04-14",159.00,4
"2018-04-14",144.00,70
"2018-04-14",89.00,17
"2018-04-14",80.00,23
"2018-04-14",64.00,2
"2018-04-14",50.00,54
"2018-04-14",42.00,21
"2018-04-14",40.00,60
"2018-04-14",35.00,6
"2018-04-14",33.00,79
"2018-04-14",30.00,78
"2018-04-14",26.00,30
"2018-04-14",23.00,12
"2018-04-14",22.00,14
"2018-04-14",20.00,19
"2018-04-14",20.00,81
"2018-04-14",17.00,44
"2018-04-14",14.00,3
"2018-04-14",13.00,22
"2018-04-14",7.00,67
"2018-04-14",7.00,40
"2018-04-14",6.00,80
"2018-04-14",5.00,68
"2018-04-14",4.00,73
"2018-04-14",3.00,77
"2018-04-14",2.00,5
"2018-04-14",2.00,16
"2018-04-14",2.00,45
"2018-04-14",1.00,15
"2018-04-14",1.00,37
"2018-04-14",1.00,76
"2018-04-14",1.00,18
"2018-04-15",580.00,52
"2018-04-15",555.00,38
"2018-04-15",399.00,9
"2018-04-15",313.00,35
"2018-04-15",275.00,56
"2018-04-15",224.00,26
"2018-04-15",222.00,39
"2018-04-15",216.00,4
"2018-04-15",193.00,62
"2018-04-15",161.00,25
"2018-04-15",141.00,70
"2018-04-15",130.00,1
"2018-04-15",96.00,79
"2018-04-15",84.00,17
"2018-04-15",60.00,78
"2018-04-15",53.00,23
"2018-04-15",51.00,54
"2018-04-15",43.00,30
"2018-04-15",43.00,2
"2018-04-15",32.00,21
"2018-04-15",32.00,6
"2018-04-15",29.00,44
"2018-04-15",27.00,14
"2018-04-15",18.00,67
"2018-04-15",15.00,19
"2018-04-15",10.00,3
"2018-04-15",10.00,60
"2018-04-15",8.00,22
"2018-04-15",5.00,80
"2018-04-15",3.00,73
"2018-04-15",2.00,18
"2018-04-15",2.00,13
"2018-04-15",2.00,81
"2018-04-15",1.00,45
"2018-04-15",1.00,15
"2018-04-15",1.00,12
"2018-04-15",1.00,16
"2018-04-16",1772.00,26
"2018-04-16",1521.00,9
"2018-04-16",1136.00,25
"2018-04-16",607.00,38
"2018-04-16",505.00,62
"2018-04-16",486.00,35
"2018-04-16",475.00,39
"2018-04-16",421.00,56
"2018-04-16",318.00,23
"2018-04-16",248.00,17
"2018-04-16",243.00,2
"2018-04-16",241.00,52
"2018-04-16",181.00,60
"2018-04-16",180.00,4
"2018-04-16",179.00,70
"2018-04-16",130.00,14
"2018-04-16",129.00,40
"2018-04-16",108.00,1
"2018-04-16",100.00,30
"2018-04-16",96.00,5
"2018-04-16",79.00,6
"2018-04-16",72.00,21
"2018-04-16",53.00,81
"2018-04-16",45.00,54
"2018-04-16",40.00,15
"2018-04-16",40.00,12
"2018-04-16",36.00,3
"2018-04-16",36.00,19
"2018-04-16",34.00,18
"2018-04-16",33.00,78
"2018-04-16",31.00,67
"2018-04-16",30.00,13
"2018-04-16",30.00,16
"2018-04-16",29.00,79
"2018-04-16",22.00,80
"2018-04-16",22.00,22
"2018-04-16",16.00,68
"2018-04-16",13.00,77
"2018-04-16",8.00,45
"2018-04-16",7.00,73
"2018-04-16",4.00,72
"2018-04-16",4.00,37
"2018-04-16",3.00,44
"2018-04-16",3.00,71
"2018-04-16",3.00,76
"2018-04-17",3245.00,9
"2018-04-17",3074.00,26
"2018-04-17",2633.00,25
"2018-04-17",1220.00,38
"2018-04-17",1134.00,39
"2018-04-17",1095.00,62
"2018-04-17",1037.00,56
"2018-04-17",950.00,35
"2018-04-17",574.00,4
"2018-04-17",553.00,2
"2018-04-17",544.00,70
"2018-04-17",473.00,17
"2018-04-17",467.00,23
"2018-04-17",315.00,1
"2018-04-17",308.00,60
"2018-04-17",295.00,40
"2018-04-17",265.00,14
"2018-04-17",257.00,79
"2018-04-17",227.00,5
"2018-04-17",221.00,21
"2018-04-17",209.00,30
"2018-04-17",208.00,78
"2018-04-17",180.00,12
"2018-04-17",162.00,15
"2018-04-17",144.00,19
"2018-04-17",142.00,3
"2018-04-17",140.00,81
"2018-04-17",104.00,16
"2018-04-17",99.00,67
"2018-04-17",98.00,13
"2018-04-17",79.00,6
"2018-04-17",79.00,54
"2018-04-17",77.00,80
"2018-04-17",72.00,22
"2018-04-17",68.00,18
"2018-04-17",57.00,77
"2018-04-17",50.00,68
"2018-04-17",29.00,72
"2018-04-17",25.00,44
"2018-04-17",20.00,73
"2018-04-17",14.00,76
"2018-04-17",11.00,45
"2018-04-17",6.00,52
"2018-04-17",5.00,37
"2018-04-17",2.00,71
"2018-04-18",3194.00,9
"2018-04-18",3127.00,26
"2018-04-18",2501.00,25
"2018-04-18",1189.00,38
"2018-04-18",1093.00,39
"2018-04-18",1059.00,62
"2018-04-18",1003.00,56
"2018-04-18",920.00,35
"2018-04-18",571.00,4
"2018-04-18",561.00,2
"2018-04-18",551.00,70
"2018-04-18",440.00,17
"2018-04-18",431.00,23
"2018-04-18",318.00,1
"2018-04-18",289.00,40
"2018-04-18",285.00,60
"2018-04-18",268.00,14
"2018-04-18",260.00,79
"2018-04-18",231.00,5
"2018-04-18",211.00,21
"2018-04-18",206.00,30
"2018-04-18",195.00,78
"2018-04-18",176.00,12
"2018-04-18",165.00,15
"2018-04-18",141.00,19
"2018-04-18",136.00,3
"2018-04-18",125.00,81
"2018-04-18",105.00,16
"2018-04-18",101.00,13
"2018-04-18",100.00,67
"2018-04-18",84.00,54
"2018-04-18",79.00,80
"2018-04-18",79.00,6
"2018-04-18",74.00,22
"2018-04-18",65.00,18
"2018-04-18",61.00,77
"2018-04-18",55.00,68
"2018-04-18",24.00,72
"2018-04-18",23.00,44
"2018-04-18",19.00,73
"2018-04-18",15.00,45
"2018-04-18",13.00,76
"2018-04-18",5.00,52
"2018-04-18",5.00,37
"2018-04-18",1.00,71
"2018-04-19",1652.00,26
"2018-04-19",1393.00,9
"2018-04-19",1034.00,25
"2018-04-19",590.00,38
"2018-04-19",474.00,35
"2018-04-19",460.00,62
"2018-04-19",437.00,39
"2018-04-19",410.00,56
"2018-04-19",294.00,23
"2018-04-19",232.00,17
"2018-04-19",228.00,52
"2018-04-19",228.00,2
"2018-04-19",176.00,70
"2018-04-19",171.00,60
"2018-04-19",165.00,4
"2018-04-19",128.00,40
"2018-04-19",119.00,14
"2018-04-19",102.00,30
"2018-04-19",95.00,1
"2018-04-19",88.00,5
"2018-04-19",73.00,6
"2018-04-19",68.00,21
"2018-04-19",51.00,81
"2018-04-19",40.00,54
"2018-04-19",40.00,12
"2018-04-19",39.00,15
"2018-04-19",36.00,3
"2018-04-19",33.00,78
"2018-04-19",33.00,18
"2018-04-19",33.00,19
"2018-04-19",28.00,16
"2018-04-19",27.00,67
"2018-04-19",26.00,13
"2018-04-19",23.00,79
"2018-04-19",22.00,80
"2018-04-19",19.00,68
"2018-04-19",18.00,22
"2018-04-19",16.00,77
"2018-04-19",9.00,45
"2018-04-19",8.00,73
"2018-04-19",6.00,37
"2018-04-19",3.00,71
"2018-04-19",3.00,72
"2018-04-19",3.00,44
"2018-04-19",2.00,76
"2018-04-20",1552.00,26
"2018-04-20",1385.00,9
"2018-04-20",995.00,25
"2018-04-20",550.00,38
"2018-04-20",449.00,35
"2018-04-20",437.00,62
"2018-04-20",429.00,39
"2018-04-20",381.00,56
"2018-04-20",277.00,23
"2018-04-20",219.00,17
"2018-04-20",213.00,52
"2018-04-20",211.00,2
"2018-04-20",165.00,60
"2018-04-20",157.00,70
"2018-04-20",149.00,4
"2018-04-20",116.00,40
"2018-04-20",114.00,14
"2018-04-20",94.00,1
"2018-04-20",89.00,30
"2018-04-20",81.00,5
"2018-04-20",72.00,6
"2018-04-20",66.00,21
"2018-04-20",49.00,81
"2018-04-20",40.00,15
"2018-04-20",38.00,12
"2018-04-20",38.00,54
"2018-04-20",36.00,3
"2018-04-20",35.00,19
"2018-04-20",31.00,78
"2018-04-20",30.00,67
"2018-04-20",29.00,18
"2018-04-20",27.00,16
"2018-04-20",26.00,13
"2018-04-20",26.00,79
"2018-04-20",23.00,80
"2018-04-20",19.00,68
"2018-04-20",18.00,22
"2018-04-20",14.00,45
"2018-04-20",14.00,77
"2018-04-20",6.00,73
"2018-04-20",5.00,72
"2018-04-20",3.00,71
"2018-04-20",3.00,44
"2018-04-20",2.00,37
"2018-04-20",2.00,76
"2018-04-21",582.00,38
"2018-04-21",520.00,26
"2018-04-21",468.00,9
"2018-04-21",319.00,56
"2018-04-21",285.00,52
"2018-04-21",275.00,35
"2018-04-21",216.00,62
"2018-04-21",209.00,39
"2018-04-21",181.00,1
"2018-04-21",181.00,25
"2018-04-21",154.00,4
"2018-04-21",136.00,70
"2018-04-21",90.00,17
"2018-04-21",83.00,23
"2018-04-21",63.00,2
"2018-04-21",50.00,54
"2018-04-21",45.00,60
"2018-04-21",41.00,21
"2018-04-21",32.00,78
"2018-04-21",31.00,79
"2018-04-21",31.00,6
"2018-04-21",26.00,14
"2018-04-21",22.00,19
"2018-04-21",21.00,12
"2018-04-21",20.00,30
"2018-04-21",17.00,44
"2018-04-21",14.00,81
"2018-04-21",14.00,3
"2018-04-21",10.00,67
"2018-04-21",9.00,22
"2018-04-21",8.00,40
"2018-04-21",7.00,80
"2018-04-21",5.00,68
"2018-04-21",4.00,73
"2018-04-21",3.00,5
"2018-04-21",2.00,16
"2018-04-21",2.00,45
"2018-04-21",1.00,77
"2018-04-21",1.00,15
"2018-04-21",1.00,37
"2018-04-21",1.00,76
"2018-04-22",546.00,38
"2018-04-22",545.00,52
"2018-04-22",387.00,9
"2018-04-22",320.00,35
"2018-04-22",290.00,56
"2018-04-22",224.00,26
"2018-04-22",222.00,39
"2018-04-22",216.00,4
"2018-04-22",201.00,62
"2018-04-22",165.00,25
"2018-04-22",139.00,70
"2018-04-22",129.00,1
"2018-04-22",97.00,79
"2018-04-22",87.00,17
"2018-04-22",56.00,54
"2018-04-22",55.00,78
"2018-04-22",48.00,23
"2018-04-22",43.00,30
"2018-04-22",39.00,2
"2018-04-22",35.00,21
"2018-04-22",32.00,6
"2018-04-22",29.00,14
"2018-04-22",25.00,44
"2018-04-22",18.00,67
"2018-04-22",17.00,19
"2018-04-22",12.00,60
"2018-04-22",11.00,3
"2018-04-22",8.00,22
"2018-04-22",5.00,80
"2018-04-22",4.00,73
"2018-04-22",3.00,18
"2018-04-22",2.00,81
"2018-04-22",2.00,77
"2018-04-22",2.00,13
"2018-04-22",1.00,16
"2018-04-23",1748.00,26
"2018-04-23",1579.00,9
"2018-04-23",1151.00,25
"2018-04-23",623.00,38
"2018-04-23",493.00,35
"2018-04-23",489.00,39
"2018-04-23",482.00,62
"2018-04-23",425.00,56
"2018-04-23",308.00,23
"2018-04-23",244.00,17
"2018-04-23",240.00,2
"2018-04-23",238.00,52
"2018-04-23",185.00,70
"2018-04-23",183.00,4
"2018-04-23",180.00,60
"2018-04-23",132.00,14
"2018-04-23",130.00,40
"2018-04-23",106.00,1
"2018-04-23",104.00,30
"2018-04-23",94.00,5
"2018-04-23",78.00,6
"2018-04-23",76.00,21
"2018-04-23",51.00,81
"2018-04-23",45.00,54
"2018-04-23",42.00,15
"2018-04-23",41.00,12
"2018-04-23",37.00,19
"2018-04-23",36.00,18
"2018-04-23",36.00,3
"2018-04-23",32.00,78
"2018-04-23",31.00,13
"2018-04-23",30.00,16
"2018-04-23",29.00,67
"2018-04-23",27.00,79
"2018-04-23",24.00,22
"2018-04-23",20.00,80
"2018-04-23",20.00,68
"2018-04-23",17.00,77
"2018-04-23",11.00,45
"2018-04-23",8.00,73
"2018-04-23",4.00,72
"2018-04-23",4.00,71
"2018-04-23",3.00,76
"2018-04-23",2.00,37
"2018-04-23",1.00,44
"2018-04-24",3280.00,9
"2018-04-24",3170.00,26
"2018-04-24",2607.00,25
"2018-04-24",1216.00,38
"2018-04-24",1154.00,39
"2018-04-24",1130.00,62
"2018-04-24",1009.00,56
"2018-04-24",984.00,35
"2018-04-24",584.00,4
"2018-04-24",580.00,2
"2018-04-24",532.00,70
"2018-04-24",466.00,17
"2018-04-24",457.00,23
"2018-04-24",322.00,1
"2018-04-24",310.00,40
"2018-04-24",288.00,60
"2018-04-24",282.00,79
"2018-04-24",271.00,14
"2018-04-24",227.00,5
"2018-04-24",223.00,21
"2018-04-24",214.00,30
"2018-04-24",209.00,78
"2018-04-24",179.00,12
"2018-04-24",164.00,15
"2018-04-24",140.00,3
"2018-04-24",139.00,81
"2018-04-24",137.00,19
"2018-04-24",106.00,16
"2018-04-24",99.00,67
"2018-04-24",94.00,13
"2018-04-24",82.00,6
"2018-04-24",80.00,54
"2018-04-24",79.00,80
"2018-04-24",77.00,22
"2018-04-24",64.00,18
"2018-04-24",58.00,77
"2018-04-24",50.00,68
"2018-04-24",27.00,72
"2018-04-24",24.00,44
"2018-04-24",20.00,73
"2018-04-24",15.00,45
"2018-04-24",14.00,76
"2018-04-24",5.00,37
"2018-04-24",4.00,52
"2018-04-24",2.00,71
"2018-04-25",486.00,26
"2018-04-25",463.00,9
"2018-04-25",396.00,25
"2018-04-25",167.00,35
"2018-04-25",162.00,38
"2018-04-25",162.00,39
"2018-04-25",161.00,56
"2018-04-25",154.00,62
"2018-04-25",89.00,4
"2018-04-25",81.00,70
"2018-04-25",63.00,17
"2018-04-25",58.00,23
"2018-04-25",55.00,2
"2018-04-25",41.00,79
"2018-04-25",37.00,40
"2018-04-25",37.00,60
"2018-04-25",33.00,14
"2018-04-25",31.00,30
"2018-04-25",29.00,1
"2018-04-25",25.00,5
"2018-04-25",23.00,21
"2018-04-25",23.00,12
"2018-04-25",20.00,78
"2018-04-25",20.00,15
"2018-04-25",15.00,3
"2018-04-25",12.00,19
"2018-04-25",12.00,13
"2018-04-25",11.00,16
"2018-04-25",10.00,67
"2018-04-25",9.00,81
"2018-04-25",7.00,22
"2018-04-25",5.00,54
"2018-04-25",5.00,18
"2018-04-25",5.00,80
"2018-04-25",4.00,6
"2018-04-25",3.00,77
"2018-04-25",2.00,72
"2018-04-25",2.00,68
"2018-04-26",282.00,26
"2018-04-26",203.00,9
"2018-04-26",160.00,25
"2018-04-26",73.00,38
"2018-04-26",68.00,35
"2018-04-26",52.00,62
"2018-04-26",48.00,39
"2018-04-26",46.00,56
"2018-04-26",38.00,23
"2018-04-26",28.00,17
"2018-04-26",27.00,52
"2018-04-26",23.00,2
"2018-04-26",22.00,4
"2018-04-26",21.00,60
"2018-04-26",15.00,70
"2018-04-26",14.00,14
"2018-04-26",14.00,40
"2018-04-26",10.00,30
"2018-04-26",9.00,5
"2018-04-26",9.00,1
"2018-04-26",5.00,6
"2018-04-26",4.00,21
"2018-04-26",3.00,15
"2018-04-26",2.00,78
"2018-04-26",2.00,3
"2018-04-26",2.00,54
"2018-04-26",1.00,67
"2018-04-26",1.00,79
"2018-04-26",1.00,18
"2018-04-26",1.00,12
"2018-04-26",1.00,13
"2018-04-26",1.00,81
"2018-04-27",209.00,26
"2018-04-27",173.00,9
"2018-04-27",141.00,25
"2018-04-27",66.00,39
"2018-04-27",63.00,38
"2018-04-27",61.00,62
"2018-04-27",60.00,35
"2018-04-27",55.00,56
"2018-04-27",42.00,23
"2018-04-27",32.00,52
"2018-04-27",27.00,17
"2018-04-27",24.00,2
"2018-04-27",19.00,4
"2018-04-27",18.00,60
"2018-04-27",12.00,70
"2018-04-27",12.00,14
"2018-04-27",9.00,1
"2018-04-27",8.00,30
"2018-04-27",8.00,5
"2018-04-27",7.00,40
"2018-04-27",6.00,21
"2018-04-27",3.00,6
"2018-04-27",3.00,81
"2018-04-27",2.00,15
"2018-04-27",2.00,79
"2018-04-27",1.00,80
"2018-04-27",1.00,78
"2018-04-27",1.00,3
"2018-04-27",1.00,67
"2018-04-27",1.00,16
"2018-04-27",1.00,19
"2018-04-27",1.00,12
"2018-04-27",1.00,13
"2018-04-27",1.00,22
"2018-04-28",103.00,38
"2018-04-28",77.00,26
"2018-04-28",71.00,9
"2018-04-28",45.00,56
"2018-04-28",41.00,52
"2018-04-28",33.00,35
"2018-04-28",26.00,39
"2018-04-28",25.00,62
"2018-04-28",24.00,1
"2018-04-28",15.00,25
"2018-04-28",14.00,4
"2018-04-28",12.00,70
"2018-04-28",6.00,17
"2018-04-28",5.00,23
"2018-04-28",4.00,2
"2018-04-28",3.00,60
"2018-04-28",3.00,19
"2018-04-28",2.00,79
"2018-04-28",1.00,6
"2018-04-28",1.00,30
"2018-04-28",1.00,78
"2018-04-28",1.00,54
"2018-04-29",75.00,38
"2018-04-29",61.00,52
"2018-04-29",55.00,9
"2018-04-29",31.00,56
"2018-04-29",31.00,35
"2018-04-29",31.00,26
"2018-04-29",27.00,39
"2018-04-29",26.00,4
"2018-04-29",24.00,62
"2018-04-29",18.00,25
"2018-04-29",14.00,70
"2018-04-29",13.00,79
"2018-04-29",12.00,1
"2018-04-29",10.00,17
"2018-04-29",3.00,78
"2018-04-29",3.00,23
"2018-04-29",2.00,2
"2018-04-29",2.00,54
"2018-04-29",2.00,21
"2018-04-29",1.00,30
"2018-04-29",1.00,6
"2018-04-29",1.00,67
"2018-04-30",249.00,26
"2018-04-30",202.00,9
"2018-04-30",152.00,25
"2018-04-30",91.00,38
"2018-04-30",80.00,39
"2018-04-30",69.00,35
"2018-04-30",68.00,62
"2018-04-30",55.00,56
"2018-04-30",36.00,23
"2018-04-30",32.00,52
"2018-04-30",31.00,17
"2018-04-30",31.00,2
"2018-04-30",22.00,4
"2018-04-30",21.00,70
"2018-04-30",17.00,60
"2018-04-30",16.00,40
"2018-04-30",14.00,14
"2018-04-30",12.00,30
"2018-04-30",7.00,1
"2018-04-30",5.00,5
"2018-04-30",4.00,78
"2018-04-30",4.00,21
"2018-04-30",3.00,19
"2018-04-30",3.00,12
"2018-04-30",3.00,6
"2018-04-30",2.00,81
"2018-04-30",2.00,22
"2018-04-30",2.00,16
"2018-04-30",2.00,15
"2018-04-30",2.00,13
"2018-04-30",2.00,67
"2018-04-30",1.00,79
"2018-04-30",1.00,18
"2018-05-01",529.00,9
"2018-05-01",477.00,26
"2018-05-01",449.00,25
"2018-05-01",192.00,39
"2018-05-01",167.00,38
"2018-05-01",145.00,62
"2018-05-01",134.00,56
"2018-05-01",121.00,35
"2018-05-01",80.00,2
"2018-05-01",75.00,4
"2018-05-01",64.00,70
"2018-05-01",62.00,17
"2018-05-01",62.00,23
"2018-05-01",38.00,1
"2018-05-01",37.00,14
"2018-05-01",34.00,40
"2018-05-01",32.00,5
"2018-05-01",28.00,60
"2018-05-01",27.00,79
"2018-05-01",27.00,12
"2018-05-01",24.00,78
"2018-05-01",24.00,21
"2018-05-01",21.00,15
"2018-05-01",17.00,30
"2018-05-01",16.00,19
"2018-05-01",15.00,16
"2018-05-01",14.00,3
"2018-05-01",13.00,81
"2018-05-01",9.00,22
"2018-05-01",8.00,13
"2018-05-01",8.00,67
"2018-05-01",5.00,54
"2018-05-01",5.00,6
"2018-05-01",4.00,68
"2018-05-01",4.00,80
"2018-05-01",4.00,18
"2018-05-01",3.00,77
"2018-05-01",1.00,44
"2018-05-01",1.00,72
"2018-05-02",483.00,9
"2018-05-02",453.00,26
"2018-05-02",307.00,25
"2018-05-02",182.00,38
"2018-05-02",166.00,62
"2018-05-02",162.00,35
"2018-05-02",154.00,39
"2018-05-02",151.00,56
"2018-05-02",79.00,4
"2018-05-02",75.00,2
"2018-05-02",72.00,70
"2018-05-02",59.00,17
"2018-05-02",57.00,23
"2018-05-02",42.00,40
"2018-05-02",38.00,1
"2018-05-02",37.00,60
"2018-05-02",36.00,14
"2018-05-02",30.00,21
"2018-05-02",27.00,79
"2018-05-02",23.00,30
"2018-05-02",22.00,12
"2018-05-02",22.00,78
"2018-05-02",20.00,15
"2018-05-02",18.00,5
"2018-05-02",16.00,19
"2018-05-02",16.00,81
"2018-05-02",14.00,3
"2018-05-02",9.00,16
"2018-05-02",9.00,80
"2018-05-02",7.00,22
"2018-05-02",7.00,6
"2018-05-02",7.00,13
"2018-05-02",7.00,18
"2018-05-02",7.00,67
"2018-05-02",5.00,68
"2018-05-02",2.00,72
"2018-05-02",2.00,54
"2018-05-02",1.00,77
"2018-05-03",218.00,26
"2018-05-03",211.00,9
"2018-05-03",133.00,25
"2018-05-03",79.00,38
"2018-05-03",76.00,35
"2018-05-03",67.00,39
"2018-05-03",58.00,56
"2018-05-03",57.00,62
"2018-05-03",35.00,23
"2018-05-03",32.00,17
"2018-05-03",31.00,52
"2018-05-03",30.00,2
"2018-05-03",24.00,70
"2018-05-03",18.00,60
"2018-05-03",15.00,40
"2018-05-03",13.00,4
"2018-05-03",12.00,30
"2018-05-03",10.00,5
"2018-05-03",9.00,14
"2018-05-03",7.00,1
"2018-05-03",6.00,21
"2018-05-03",4.00,6
"2018-05-03",4.00,78
"2018-05-03",3.00,15
"2018-05-03",3.00,12
"2018-05-03",3.00,13
"2018-05-03",2.00,19
"2018-05-03",1.00,81
"2018-05-03",1.00,18
"2018-05-03",1.00,67
"2018-05-03",1.00,3
"2018-05-04",218.00,26
"2018-05-04",178.00,9
"2018-05-04",121.00,25
"2018-05-04",74.00,38
"2018-05-04",71.00,62
"2018-05-04",61.00,35
"2018-05-04",59.00,39
"2018-05-04",37.00,56
"2018-05-04",34.00,23
"2018-05-04",28.00,17
"2018-05-04",24.00,2
"2018-05-04",22.00,52
"2018-05-04",19.00,70
"2018-05-04",18.00,4
"2018-05-04",17.00,60
"2018-05-04",12.00,40
"2018-05-04",11.00,14
"2018-05-04",11.00,5
"2018-05-04",8.00,30
"2018-05-04",6.00,1
"2018-05-04",4.00,6
"2018-05-04",4.00,21
"2018-05-04",3.00,15
"2018-05-04",2.00,79
"2018-05-04",2.00,78
"2018-05-04",2.00,12
"2018-05-04",1.00,16
"2018-05-04",1.00,13
"2018-05-04",1.00,3
"2018-05-04",1.00,67
"2018-05-05",75.00,38
"2018-05-05",61.00,9
"2018-05-05",55.00,26
"2018-05-05",40.00,56
"2018-05-05",32.00,52
"2018-05-05",32.00,35
"2018-05-05",22.00,39
"2018-05-05",20.00,62
"2018-05-05",17.00,25
"2018-05-05",15.00,70
"2018-05-05",15.00,1
"2018-05-05",12.00,4
"2018-05-05",6.00,23
"2018-05-05",5.00,17
"2018-05-05",3.00,60
"2018-05-05",2.00,78
"2018-05-05",2.00,54
"2018-05-05",2.00,2
"2018-05-05",2.00,19
"2018-05-05",1.00,12
"2018-05-05",1.00,6
"2018-05-05",1.00,79
"2018-05-05",1.00,21
"2018-05-05",1.00,30
"2018-05-06",84.00,52
"2018-05-06",74.00,38
"2018-05-06",61.00,9
"2018-05-06",40.00,35
"2018-05-06",36.00,56
"2018-05-06",36.00,39
"2018-05-06",34.00,26
"2018-05-06",25.00,62
"2018-05-06",22.00,4
"2018-05-06",14.00,25
"2018-05-06",12.00,70
"2018-05-06",9.00,79
"2018-05-06",7.00,1
"2018-05-06",5.00,17
"2018-05-06",3.00,44
"2018-05-06",3.00,54
"2018-05-06",3.00,2
"2018-05-06",3.00,78
"2018-05-06",2.00,23
"2018-05-06",2.00,30
"2018-05-06",1.00,19
"2018-05-07",219.00,26
"2018-05-07",187.00,25
"2018-05-07",183.00,9
"2018-05-07",77.00,38
"2018-05-07",72.00,35
"2018-05-07",69.00,62
"2018-05-07",62.00,39
"2018-05-07",61.00,56
"2018-05-07",39.00,23
"2018-05-07",33.00,52
"2018-05-07",32.00,2
"2018-05-07",29.00,17
"2018-05-07",21.00,70
"2018-05-07",19.00,4
"2018-05-07",17.00,40
"2018-05-07",15.00,60
"2018-05-07",13.00,14
"2018-05-07",9.00,1
"2018-05-07",9.00,5
"2018-05-07",7.00,30
"2018-05-07",6.00,6
"2018-05-07",4.00,21
"2018-05-07",4.00,81
"2018-05-07",4.00,15
"2018-05-07",3.00,78
"2018-05-07",3.00,12
"2018-05-07",3.00,13
"2018-05-07",2.00,67
"2018-05-07",2.00,54
"2018-05-07",1.00,16
"2018-05-07",1.00,3
"2018-05-07",1.00,18
"2018-05-07",1.00,79
"2018-05-07",1.00,80
"2018-05-08",656.00,9
"2018-05-08",540.00,26
"2018-05-08",416.00,25
"2018-05-08",201.00,38
"2018-05-08",161.00,62
"2018-05-08",154.00,56
"2018-05-08",148.00,39
"2018-05-08",136.00,35
"2018-05-08",83.00,2
"2018-05-08",66.00,4
"2018-05-08",65.00,23
"2018-05-08",64.00,70
"2018-05-08",62.00,17
"2018-05-08",39.00,14
"2018-05-08",39.00,40
"2018-05-08",39.00,1
"2018-05-08",35.00,60
"2018-05-08",30.00,5
"2018-05-08",28.00,79
"2018-05-08",28.00,21
"2018-05-08",23.00,30
"2018-05-08",21.00,15
"2018-05-08",19.00,78
"2018-05-08",17.00,81
"2018-05-08",16.00,19
"2018-05-08",16.00,3
"2018-05-08",15.00,12
"2018-05-08",11.00,16
"2018-05-08",10.00,13
"2018-05-08",9.00,22
"2018-05-08",7.00,67
"2018-05-08",5.00,80
"2018-05-08",4.00,68
"2018-05-08",4.00,18
